name,name_fasta,HA_segID,Subtype,original_clade,Clade_group,Domestic_Status,zoonotic_case,date,set,RBS_23full,RBS_26full,ENZ_23SLN,ENZ_26SLN,SBS_23SLN,SBS_26SLN,stalk,stalk_scale,zoonotic_scale,X88,X98,X110,X156,X284,X298,mean_rmsdRBS23,PB2_627,PB2_631,PA_497,HA_147,PB2_627_bin,PB2_631_cat,PA_497_bin,HA_147_bin,Zoo_bin,Bal23,Bal26,stalk_bin,stalk_cat,Host_cat,Bal23_cat5,Bal26_cat5,mLTDC
H5N1|A/Mallard/Netherlands/13/2022|EPI2193403|2022-09-26,H5N1|A/Mallard/Netherlands/13/2022|EPI2193403|2022-09-26,EPI2193403,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2022.9.26,avian,-39.9541855,-40.08605334,-34.255,-23.92151,-42.60635,-40.93085,long,0.5,-0.5,3.320042528,1.343646346,0.971127719,1.918690813,1.191230048,1.407913071,4.599776892,E,M,K,V,0,0,0,0,0,0.583187644,0.837866283,1,2,1,1,0,2
H5N1|A/mallard/North_Dakota/23-034416-008-original/2023|EPI3434322|2023-11-02,H5N1|A/mallard/North_Dakota/23-034416-008-original/2023|EPI3434322|2023-11-02,EPI3434322,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.11.2,avian,-40.28952133,-40.09808031,-34.12218,-23.67828,-42.17092,-40.49318,long,0.5,-0.5,2.3940203,1.379016726,1.099096313,2.217762607,1.580431782,1.521588115,6.96540239,E,M,K,V,0,0,0,0,0,0.590371444,0.846727049,1,2,1,1,1,3
H5N1|A/mandarin_duck/Korea/H519/2021|EPI2540376|2021-11-05,H5N1|A/mandarin_duck/Korea/H519/2021|EPI2540376|2021-11-05,EPI2540376,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2021.11.5,avian,-40.19111312,-39.98171216,-33.72721,-26.98872,-42.44513,-40.71989,long,0.5,-0.5,2.158223384,1.437575172,1.396351564,1.6711395,1.27059701,1.376261965,5.339071713,E,M,K,V,0,0,0,0,0,0.595826235,0.74071153,1,2,1,2,0,1
H5N1|A/mink/China/CY/2017|MH127649|2017-06-07,H5N1|A/mink/China/CY/2017|MH127649|2017-06-07,MH127649,H5N1,2.3.2.1d,2.3.2.1,Marine,zoonotic,2017.6.7,avian,-39.3336163,-39.40442101,-31.68369,-22.45994,-29.88703,-26.33234,short,-0.5,0.5,1.585225979,1.531473152,1.539799714,2.603043236,1.378409289,1.44759004,4.332593625,E,M,K,V,0,0,0,0,1,1.241446823,1.754431268,0,0,3,4,3,0
H5N1|A/mink/China/G/2015|EPI889124|2015-07-07,H5N1|A/mink/China/G/2015|EPI889124|2015-07-07,EPI889124,H5N1,2.3.2.1b,2.3.2.1,Marine,zoonotic,2015.7.7,avian,-31.64336577,-35.18741821,-31.40629,-22.27719,-29.89773,-26.2871,short,-0.5,0.5,1.548951796,2.194058022,1.457486926,2.125700398,1.761290005,1.939676064,4.360211155,E,M,K,V,0,0,0,0,1,1.007548672,1.579526781,0,0,3,2,2,3
H5N1|A/mink/Spain/22VIR12774-14_3869-3/2022|EPI2291518|2022-10-26,H5N1|A/mink/Spain/22VIR12774-14_3869-3/2022|EPI2291518|2022-10-26,EPI2291518,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Marine,zoonotic,2022.10.26,avian,-40.22000834,-40.06888984,-34.27011,-23.76375,-37.07799,-36.05358,long,0.5,0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,1,0.58680886,0.843067484,1,2,3,1,1,2
H5N1|A/Mink/Spain/3691-8_22VIR10586-10/2022|EPI2220597|2022-10-18,H5N1|A/Mink/Spain/3691-8_22VIR10586-10/2022|EPI2220597|2022-10-18,EPI2220597,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Marine,zoonotic,2022.10.18,avian,-40.00222612,-40.07953641,-34.26537,-23.76622,-37.00248,-36.20634,long,0.5,0.5,2.566711125,1.50589825,1.232658527,1.831846295,1.469990482,1.478192356,5.599533865,E,M,K,V,0,0,0,0,1,0.583712158,0.84320385,1,2,3,1,1,2
H5N1|A/mountain_lion/Colorado/038160-001/2024|EPI3785094|2024-12-18,H5N1|A/mountain lion/Colorado/038160-001/2024|EPI3785094|2024-12-18,EPI3785094,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2024.12.18,bovine,-40.19936006,-40.10082,-34.08076766,-23.39004078,-39.1052458,-50.0173521,long,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,E,L,R,V,0,2,1,0,1,0.589766059,0.857219968,1,2,2,1,2,4
H5N1|A/Muscovy_duck/Ca_Mau/1159/2006|EPI406448|2006-12-27,H5N1|A/Muscovy_duck/Ca_Mau/1159/2006|EPI406448|2006-12-27,EPI406448,H5N1,1.1,others,Domestic,non-zoonotic,2006.12.27,avian,-38.88427911,-44.09136864,-31.56781,-22.39346,-37.3583,-32.09712,short,-0.5,-0.5,1.334359073,2.026761528,1.461374353,2.407736033,1.563944062,1.838007086,5.321063745,E,M,K,V,0,0,0,0,0,1.23176993,1.968939531,0,0,0,3,4,4
H5N1|A/Muscovy_duck/Ca_Mau/1181/2006|EPI406356|2006-12-29,H5N1|A/Muscovy_duck/Ca_Mau/1181/2006|EPI406356|2006-12-29,EPI406356,H5N1,1.1,others,Domestic,non-zoonotic,2006.12.29,avian,-38.68263349,-44.07342847,-31.56305,-22.38874,-37.36814,-32.03553,short,-0.5,-0.5,1.319753131,1.806174611,1.459365867,2.271692097,1.688552754,1.805223709,5.847585657,E,M,K,V,0,0,0,0,0,1.225567031,1.968553321,0,0,0,3,4,0
H5N1|A/muscovy_duck/East_Java/SB29/2012|EPI1095735|2012-07-01,H5N1|A/muscovy_duck/East_Java/SB29/2012|EPI1095735|2012-07-01,EPI1095735,H5N1,2.1.3.2a,others,Domestic,non-zoonotic,2012.7.1,avian,-39.56241765,-39.69724124,-31.2561,-22.10416,-37.19861,-31.91609,short,-0.5,-0.5,1.429092016,1.661898669,1.250039606,1.817516889,1.523840414,1.662142752,4.310820717,E,M,K,V,0,0,0,0,0,1.26575029,1.795917205,0,0,0,4,3,4
H5N1|A/muscovy_duck/Long_An/88/2014|EPI567089|2014-07-12,H5N1|A/muscovy_duck/Long_An/88/2014|EPI567089|2014-07-12,EPI567089,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2014.7.12,avian,-36.97946943,-42.80290781,-31.55055063,-22.33236916,-35.98393978,-31.83357358,short,-0.5,-0.5,1.387127305,1.505117064,1.470326731,1.824477191,1.302358079,1.328990149,4.759641434,E,M,K,V,0,0,0,0,0,1.172070493,1.916630856,0,0,0,2,3,0
H5N1|A/muscovy_duck/Long_An/89/2014|EPI567109|2014-07-12,H5N1|A/muscovy_duck/Long_An/89/2014|EPI567109|2014-07-12,EPI567109,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2014.7.12,avian,-36.97946943,-42.80290781,-31.55055063,-22.33236916,-35.98393978,-31.83357358,short,-0.5,-0.5,1.387127305,1.505117064,1.470326731,1.824477191,1.302358079,1.328990149,4.759641434,E,M,K,V,0,0,0,0,0,1.172070493,1.916630856,0,0,0,2,3,0
H5N1|A/Muscovy_duck/Vietnam/211/2005|EPI170739|2005-12-09,H5N1|A/Muscovy_duck/Vietnam/211/2005|EPI170739|2005-12-09,EPI170739,H5N1,2002.3.4,2002.3.4,Domestic,non-zoonotic,2005.12.9,avian,-37.47614934,-42.72592088,-31.39183,-22.26893,-37.59428,-32.25684,short,-0.5,-0.5,1.275855797,1.98824933,1.457286062,1.867850215,1.797125923,1.336367096,4.409908367,E,M,K,V,0,0,0,0,0,1.193818562,1.918633759,0,0,0,3,3,4
H5N1|A/Muscovy_duck/Vietnam/HU3-1408/2015|LC167758|2015-08-15,H5N1|A/Muscovy_duck/Vietnam/HU3-1408/2015|LC167758|2015-08-15,LC167758,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2015.8.15,avian,-37.31444299,-42.95391048,-31.25201,-21.92843,-30.02912,-26.60956,short,-0.5,-0.5,1.502062686,1.731067004,1.635146129,2.527013489,1.730045384,1.665560382,5.113183267,E,M,K,V,0,0,0,0,0,1.193985379,1.958822883,0,0,0,3,4,3
H5N1|A/muscovy_duck/Vietnam/HU8-1569/2017|EPI1161157|2017-08-21,H5N1|A/muscovy_duck/Vietnam/HU8-1569/2017|EPI1161157|2017-08-21,EPI1161157,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2017.8.21,avian,-37.30727288,-42.58376341,-31.53897,-22.40046,-33.52536,-29.19772,short,-0.5,-0.5,1.300197515,1.978883866,1.314398061,1.869904921,1.573391874,1.51119164,5.190533865,E,M,K,V,0,0,0,0,0,1.18289446,1.901021828,0,0,0,3,3,0
H5N1|A/muscovy_duck/Vietnam/LBM57/2011_|AB741558|2011-11-22,H5N1|A/muscovy_duck/Vietnam/LBM57/2011_|AB741558|2011-11-22,AB741558,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2011.11.22,avian,-37.20288066,-42.30773999,-31.6354,-22.51027,-29.89386,-26.44698,short,-0.5,-0.5,1.278302786,1.570635959,1.412777414,1.86085925,1.978561902,1.724759374,4.370203187,E,M,K,V,0,0,0,0,0,1.175988945,1.879486119,0,0,0,3,3,4
H5N1|A/Muscovy_duck/Vietnam/LBM992c/2017|LC656317|2017-03-21,H5N1|A/Muscovy_duck/Vietnam/LBM992c/2017|LC656317|2017-03-21,LC656317,H5N1,2.3.2.1,2.3.2.1,Domestic,non-zoonotic,2017.3.21,avian,-36.57332172,-42.38685927,-31.42671,-22.29879,-29.83578,-26.30791,short,-0.5,-0.5,1.705059793,1.484196829,1.496088971,2.023143439,1.516672695,1.413812248,4.973808765,E,M,R,V,0,0,1,0,0,1.163765527,1.900859162,0,0,0,2,3,0
H5N1|A/muscovy_duck/Vietnam/NCVD-52/2007|EPI164181|2007-07-01,H5N1|A/muscovy_duck/Vietnam/NCVD-52/2007|EPI164181|2007-07-01,EPI164181,H5N1,2.3.4.3,2002.3.4,Domestic,non-zoonotic,2007.7.1,avian,-34.76469444,-38.25100042,-30.86559,-21.66013,-37.08686,-31.29607,short,-0.5,-0.5,1.572494007,1.555220646,1.539768448,1.944596135,1.901506821,1.694369671,4.806410359,E,M,K,V,0,0,0,0,0,1.126325285,1.765963566,0,0,0,2,3,4
H5N1|A/muscovy_duck/Vietnam/NCVD-69/2007|EPI164205|2007-07-01,H5N1|A/muscovy_duck/Vietnam/NCVD-69/2007|EPI164205|2007-07-01,EPI164205,H5N1,2002.3.4,2002.3.4,Domestic,non-zoonotic,2007.7.1,avian,-37.48794899,-43.01827277,-31.41376,-22.33659,-36.95865,-31.46596,short,-0.5,-0.5,2.008663568,2.053736144,1.487614985,2.156444272,1.765234279,1.867707626,5.190374502,E,M,K,V,0,0,0,0,0,1.193360775,1.92591048,0,0,0,3,3,4
H5N1|A/mute_swan/Austria/23165593/2023|EPI3052932|2023-12-15,H5N1|A/mute_swan/Austria/23165593/2023|EPI3052932|2023-12-15,EPI3052932,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.12.15,avian,-40.22000834,-40.06888984,-34.23737,-27.07721,-42.66331,-40.94859,long,0.5,-0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,0,0.587370004,0.739900637,1,2,1,1,0,2
H5N1|A/mute_swan/Czech_Republic/17294-2/2024|EPI3680118|2024-11-08,H5N1|A/mute_swan/Czech_Republic/17294-2/2024|EPI3680118|2024-11-08,EPI3680118,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.11.8,bovine,-39.88092429,-39.95557645,-34.47604527,-23.85398746,-39.64510265,-50.55362495,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,0,0.578386007,0.837503091,1,2,1,0,0,4
H5N1|A/mute_swan/Netherlands/21039291-002/2021|EPI1947428|2021-11-19,H5N1|A/mute_swan/Netherlands/21039291-002/2021|EPI1947428|2021-11-19,EPI1947428,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2021.11.19,avian,-40.22000834,-40.06888984,-33.6998,-26.87421,-42.45562,-40.78465,long,0.5,-0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,0,0.59673957,0.745489632,1,2,1,2,0,4
H5N1|A/Mute_Swan/Scotland/005127/2025|EPI3943323|2025-01-17,H5N1|A/Mute_Swan/Scotland/005127/2025|EPI3943323|2025-01-17,EPI3943323,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2025.1.17,bovine,-39.99491515,-39.9347438,-34.48607172,-23.87130071,-39.64528351,-50.55391222,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,0,0.579870556,0.836459318,1,2,1,0,0,2
H5N1|A/Muteswan/Sweden/SVA240221SZ0306/FB000690/H-2024|EPI3139949|2024-02-16,H5N1|A/Muteswan/Sweden/SVA240221SZ0306/FB000690/H-2024|EPI3139949|2024-02-16,EPI3139949,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.2.16,avian,-39.96280558,-39.80454889,-34.57634,-24.09466,-12.77977,-11.32853,long,0.5,-0.5,4.106718307,1.363358058,1.175056842,1.774160721,1.691754942,1.696257474,4.623788845,E,M,K,V,0,0,0,0,0,0.577892362,0.82600354,1,2,1,0,0,2
H5N1|A/Nepal/19FL1997/2019|EPI1435662|2019-03-25,H5N1|A/Nepal/19FL1997/2019|EPI1435662|2019-03-25,EPI1435662,H5N1,2.3.2.1a,2.3.2.1,Human,zoonotic,2019.3.25,avian,-37.87232643,-42.81604036,-31.66912,-22.54691,-37.26251,-31.9897,short,-0.5,0.5,1.63297875,1.950470668,1.410312778,2.001275585,1.715780854,1.467029764,4.001135458,K,M,K,V,1,0,0,0,1,1.195875554,1.898975973,0,0,4,3,3,0
H5N1|A/northern_shoveler/BC/AIVPHL-247/2022|EPI2428881|2022-09-12,H5N1|A/northern_shoveler/BC/AIVPHL-247/2022|EPI2428881|2022-09-12,EPI2428881,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2022.9.12,avian,-38.65127772,-44.59472204,-34.16863,-23.73739,-42.18143,-40.51458,long,0.5,-0.5,1.926250272,1.295922988,1.18811722,2.309771667,1.169976051,1.219794837,5.655187251,E,M,K,V,0,0,0,0,0,0.565595953,0.939334991,1,2,1,0,2,1
H5N1|A/ostrich/Suzhou/097/2003|EPI314926|2003-04-16,H5N1|A/ostrich/Suzhou/097/2003|EPI314926|2003-04-16,EPI314926,H5N1,0,0,Domestic,non-zoonotic,2003.4.16,avian,-38.09414429,-43.32902039,-31.51957,-22.36868,-37.37405,-32.04086,short,-0.5,-0.5,1.653423228,2.120178605,1.002236456,2.350236725,1.508269399,1.554704449,5.490358566,K,M,K,V,1,0,0,0,0,1.208587055,1.937039664,0,0,0,3,4,4
H5N1|A/parrot/Guangdong/C99/2005|EPI384245|2005-02-01,H5N1|A/parrot/Guangdong/C99/2005|EPI384245|2005-02-01,EPI384245,H5N1,0,0,Wild,non-zoonotic,2005.2.1,avian,-36.89614615,-42.46885939,-31.44032,-22.31392,-37.36811,-32.03702,short,-0.5,-0.5,1.679007404,1.747857345,1.237978744,2.762915201,1.689934434,1.884847839,6.561095618,E,M,K,V,0,0,0,0,0,1.1735296,1.903245122,0,0,1,2,3,4
H5N1|A/Pavo/Belgium/10906_0006/2022|EPI2208346|2022-09-18,H5N1|A/Pavo/Belgium/10906_0006/2022|EPI2208346|2022-09-18,EPI2208346,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.9.18,avian,-36.46274355,-40.12214697,-34.26021,-23.92514,-42.60635,-40.93095,long,0.5,-0.5,1.981576813,1.413153375,1.419791142,2.081937563,1.319322566,1.499109043,7.516247012,E,M,K,V,0,0,0,0,0,0.532144192,0.838493463,1,2,0,0,1,2
H5N1|A/peregrine_falcon/Denmark/06880-1_02/2022|EPI2244210|2022-07-17,H5N1|A/peregrine_falcon/Denmark/06880-1_02/2022|EPI2244210|2022-07-17,EPI2244210,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2022.7.17,avian,-40.65180994,-40.71620912,-34.47369,-27.72694,-42.60976,-40.93504,long,0.5,-0.5,2.20886696,1.571482528,1.086936536,1.71755121,1.369331861,1.682838907,4.984462151,E,M,K,V,0,0,0,0,0,0.589606305,0.734235533,1,2,1,1,0,2
H5N1|A/peregrine_falcon/Ireland/000191_22VIR1325-15/2022|EPI1997993|2022-01-05,H5N1|A/peregrine_falcon/Ireland/000191_22VIR1325-15/2022|EPI1997993|2022-01-05,EPI1997993,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2022.1.5,avian,-36.18590245,-40.03537714,-34.24638,-23.83685,-42.60487,-40.92974,long,0.5,-0.5,2.581439399,1.30584496,1.125215762,1.967233631,1.19094114,1.394309924,5.063573705,E,M,K,V,0,0,0,0,0,0.528317189,0.839779105,1,2,1,0,1,3
H5N1|A/Peregrine/England/420356/2025|EPI4181749|2025-02-26,H5N1|A/Peregrine/England/420356/2025|EPI4181749|2025-02-26,EPI4181749,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2025.2.26,bovine,-40.65452717,-40.72767653,-34.48607172,-23.87130071,-39.64528351,-50.55391222,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,0,0.589434011,0.853067812,1,2,1,1,1,2
H5N1|A/Pheasant/Wales/047848/2025|EPI4438261|2025-05-30,H5N1|A/Pheasant/Wales/047848/2025|EPI4438261|2025-05-30,EPI4438261,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2025.5.30,bovine,-40.37121513,-40.33219056,-34.96712244,-24.57347843,-31.27670591,-40.44286807,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,V,K,V,0,1,0,0,0,0.577273912,0.820644718,1,2,1,0,0,2
H5N1|A/PIGEON/Hunan/185/2010|MW676300|2010-01-01,H5N1|A/PIGEON/Hunan/185/2010|MW676300|2010-01-01,MW676300,H5N1,2002.3.4,2002.3.4,Wild,non-zoonotic,2010.1.1,avian,-38.07214924,-38.16374929,-23.8905656,-20.6339268,-33.0114727,-38.1142913,short,-0.5,-0.5,1.426425292,1.832985104,1.362573409,2.460428649,1.480832389,1.738326766,4.815828685,E,M,K,V,0,0,0,0,0,1.593606023,1.849563084,0,0,1,4,3,0
H5N1|A/pigeon/Zhejiang/112089/2014|EPI681276|2014-11-20,H5N1|A/pigeon/Zhejiang/112089/2014|EPI681276|2014-11-20,EPI681276,H5N1,2.3.2.1f,2.3.2.1,Wild,non-zoonotic,2014.11.20,avian,-37.87539267,-43.3732913,-31.03535,-21.90055,-23.67095,-18.11821,short,-0.5,-0.5,1.834509406,1.796159179,1.38617622,2.246184865,1.541620048,1.619313342,4.836486056,E,M,K,V,0,0,0,0,0,1.220395216,1.980465847,0,0,1,3,4,0
H5N1|A/Pink-footed_Goose/Germany-NI/2024AI05112/2024|EPI4028475|2024-12-02,H5N1|A/Pink-footed Goose/Germany-NI/2024AI05112/2024|EPI4028475|2024-12-02,EPI4028475,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2024.12.2,bovine,-40.07979452,-39.97440402,-34.48607172,-23.87130071,-39.64528351,-50.55391222,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,0,0.581101188,0.837290027,1,2,1,0,0,2
H5N1|A/Pluvialis_dominica/Sao_Paulo/2252-N/2023|EPI3395076|2023-11-08,H5N1|A/Pluvialis_dominica/Sao_Paulo/2252-N/2023|EPI3395076|2023-11-08,EPI3395076,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.11.8,avian,-40.44360713,-40.63819413,-34.30235,-23.83603,-42.27711,-40.60577,long,0.5,-0.5,2.146015753,1.371290709,1.079066505,1.935684409,1.333210065,1.554428291,4.948011952,E,M,K,V,0,0,0,0,0,0.589516566,0.852453075,1,2,0,1,1,1
H5N1|A/poultry/Benin/21-A-09-031-O/2021|EPI2161537|2021-09-01,H5N1|A/poultry/Benin/21-A-09-031-O/2021|EPI2161537|2021-09-01,EPI2161537,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2021.9.1,avian,-40.20010658,-40.03788918,-34.30279,-23.89502,-42.58559,-40.88809,short,-0.5,-0.5,2.225402417,1.35052356,1.013936433,1.930719997,1.330858321,1.402385531,5.283717131,E,M,K,V,0,0,0,0,0,1.171919444,1.675574625,0,0,0,2,3,4
H5N1|A/Razorbill/Scotland/098652/2023|EPI2760716|2023-07-21,H5N1|A/Razorbill/Scotland/098652/2023|EPI2760716|2023-07-21,EPI2760716,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.7.21,avian,-40.22005554,-40.33078702,-34.7359,-24.73455,-37.38118,-36.44945,long,0.5,-0.5,1.702974249,1.234456176,1.184042425,1.754689789,1.154243675,1.5664764,5.243298805,E,V,K,V,0,1,0,0,0,0.578940743,0.815272302,1,2,1,0,0,2
H5N1|A/Red_fox/Netherlands/25002494-006/2025|EPI4006264|2025-02-03,H5N1|A/Red fox/Netherlands/25002494-006/2025|EPI4006264|2025-02-03,EPI4006264,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2025.2.3,bovine,-39.99491515,-39.9347438,-34.48607172,-23.87130071,-39.64528351,-50.55391222,long,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,1,0.579870556,0.836459318,1,2,2,0,0,3
H5N1|A/red_fox/Michigan/22-017507-007/2022|EPI2473620|2022-05-05,H5N1|A/red_fox/Michigan/22-017507-007/2022|EPI2473620|2022-05-05,EPI2473620,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2022.5.5,avian,-40.21515406,-40.11373382,-30.4032,-27.85935,-40.28445,-41.78401,long,0.5,0.5,2.092361351,1.148861244,1.081005038,1.522419763,1.067426187,1.217283635,4.902494024,E,M,K,V,0,0,0,0,1,0.661363838,0.719933053,1,2,2,2,0,1
H5N1|A/Red_Fox/Wales/017836/2023|EPI2398419|2023-01-12,H5N1|A/Red_Fox/Wales/017836/2023|EPI2398419|2023-01-12,EPI2398419,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Mammals,zoonotic,2023.1.12,avian,-40.22000834,-40.06888984,-34.281,-23.79404,-37.3144,-36.45697,long,0.5,0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,1,0.586622449,0.841994252,1,2,2,1,1,3
H5N1|A/Red_Tailed_Hawk/BC/AIVPHL-1009/2023|EPI2856413|2023-03-20,H5N1|A/Red_Tailed_Hawk/BC/AIVPHL-1009/2023|EPI2856413|2023-03-20,EPI2856413,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.3.20,avian,-40.15393763,-40.10409672,-29.35897,-19.3872,-42.18074,-40.56385,long,0.5,-0.5,2.841284188,1.653580579,1.217945982,1.881151543,1.015003521,1.167053933,3.150266932,E,M,K,V,0,0,0,0,0,0.683844454,1.03429316,1,2,1,2,2,1
H5N1|A/red-breasted_merganser/Massachusetts/003321-003/2025|EPI4002029|2025-01-27,H5N1|A/red-breasted merganser/Massachusetts/003321-003/2025|EPI4002029|2025-01-27,EPI4002029,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2025.1.27,bovine,-40.24072894,-40.05808483,-33.87741029,-23.27036765,-43.89843315,-48.93708315,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,0,0.59391684,0.860710184,1,2,1,2,2,2
H5N1|A/red-tailed_hawk/Colorado/003477-001/2025|EPI4001078|2025-01-27,H5N1|A/red-tailed hawk/Colorado/003477-001/2025|EPI4001078|2025-01-27,EPI4001078,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2025.1.27,bovine,-39.86379533,-40.05588172,-34.30347118,-23.4778609,-39.6030979,-50.4854693,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,0,0.581046086,0.853056458,1,2,1,0,1,2
H5N1|A/red-tailed_hawk/Nevada/23-011168-002/2023|EPI2614182|2023-03-23,H5N1|A/red-tailed_hawk/Nevada/23-011168-002/2023|EPI2614182|2023-03-23,EPI2614182,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.3.23,avian,-36.6472738,-40.38974595,-34.87279,-28.10434,-42.57855,-40.77845,long,0.5,-0.5,2.782276208,1.129305401,1.17560815,1.761810811,1.145607524,1.316045753,3.920565737,E,M,K,V,0,0,0,0,0,0.52544224,0.718567772,1,2,1,0,0,1
H5N1|A/Red-Tailed_Hawk/NS/FAV-0135-9/2023|EPI3316559|2023-03-27,H5N1|A/Red-Tailed_Hawk/NS/FAV-0135-9/2023|EPI3316559|2023-03-27,EPI3316559,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.3.27,avian,-39.86231019,-40.10662021,-34.41657,-23.76508,-39.2004,-35.50303,long,0.5,-0.5,2.481135102,1.132744147,1.109686194,1.701125261,1.212285952,1.403024612,6.004641434,E,M,K,V,0,0,0,0,0,0.579115092,0.843814122,1,2,1,0,1,1
H5N1|A/Red-Tailed_Hawk/ON/FAV-0097-1/2023|EPI3316271|2023-03-07,H5N1|A/Red-Tailed_Hawk/ON/FAV-0097-1/2023|EPI3316271|2023-03-07,EPI3316271,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.3.7,avian,-40.01883949,-39.95852922,-33.91547,-23.34946,-42.09607,-40.44743,long,0.5,-0.5,2.484023265,1.301825564,1.209735164,1.841705435,1.246724397,1.312541931,5.794681275,E,M,K,V,0,0,0,0,0,0.589979138,0.855662812,1,2,1,1,2,4
H5N1|A/rural_goose/Italy/22VIR11820-5/2022|EPI2560047|2022-11-23,H5N1|A/rural_goose/Italy/22VIR11820-5/2022|EPI2560047|2022-11-23,EPI2560047,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2022.11.23,avian,-40.00174923,-40.09005504,-33.98711,-23.47812,-42.55509,-40.87975,long,0.5,-0.5,2.72988777,1.767414519,0.98602025,2.034439825,1.208034017,1.370788276,5.900880478,E,M,K,V,0,0,0,0,0,0.588484123,0.853774813,1,2,1,1,1,2
H5N1|A/seagull/Spain/298-46_23VIR1687-21/2023|EPI2560151|2023-01-20,H5N1|A/seagull/Spain/298-46_23VIR1687-21/2023|EPI2560151|2023-01-20,EPI2560151,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Wild,non-zoonotic,2023.1.20,avian,-40.37016562,-40.39735004,-34.28143,-23.80692,-37.34903,-36.46642,long,0.5,-0.5,2.69622435,1.11552749,0.988113402,1.569381108,1.01632068,1.468526593,4.296215139,E,M,K,V,0,0,0,0,0,0.588805158,0.848437136,1,2,1,1,1,2
